MODE,DATASET,PREPROC,ALGORITHM,ORDER,ALPHA,PRE,REC,SPE,F1,GEO,IBA,AUC
PCA,fertility-diagnosis,_delaunay_radius_ratio_1,QDA,radius_ratio,1,0.808,0.82,0.25400000000000006,0.8119999999999999,0.25,0.164,0.5379084967320262
PCA,fertility-diagnosis,_delaunay_radius_ratio_1,RF,radius_ratio,1,0.8379999999999999,0.8619999999999999,0.34600000000000003,0.8480000000000001,0.388,0.264,0.6052287581699346
PCA,fertility-diagnosis,_delaunay_radius_ratio_1,SGD,radius_ratio,1,0.754,0.5619999999999999,0.344,0.6060000000000001,0.27799999999999997,0.13799999999999998,0.45359477124183006
PCA,fertility-diagnosis,_delaunay_radius_ratio_1,SVM,radius_ratio,1,0.7799999999999999,0.812,0.198,0.796,0.13,0.086,0.5055555555555555
PCA,fertility-diagnosis,_delaunay_radius_ratio_4,ABC,radius_ratio,4,0.836,0.8099999999999999,0.484,0.818,0.534,0.364,0.6483660130718955
PCA,fertility-diagnosis,_delaunay_radius_ratio_4,DTREE,radius_ratio,4,0.8280000000000001,0.78,0.396,0.7979999999999999,0.41200000000000003,0.294,0.5879084967320262
PCA,fertility-diagnosis,_delaunay_radius_ratio_4,GNB,radius_ratio,4,0.818,0.8099999999999999,0.368,0.806,0.3,0.23399999999999999,0.587908496732026
PCA,fertility-diagnosis,_delaunay_radius_ratio_4,KNN,radius_ratio,4,0.786,0.7220000000000001,0.24000000000000005,0.75,0.23200000000000004,0.13999999999999999,0.4813725490196078
PCA,fertility-diagnosis,_delaunay_radius_ratio_4,LRG,radius_ratio,4,0.788,0.736,0.274,0.758,0.27599999999999997,0.196,0.5049019607843137
PCA,fertility-diagnosis,_delaunay_radius_ratio_4,MLP,radius_ratio,4,0.7899999999999999,0.734,0.27599999999999997,0.756,0.254,0.166,0.5049019607843137
PCA,fertility-diagnosis,_delaunay_radius_ratio_4,QDA,radius_ratio,4,0.8099999999999999,0.868,0.174,0.834,0.11599999999999999,0.06999999999999999,0.5218954248366013
PCA,fertility-diagnosis,_delaunay_radius_ratio_4,RF,radius_ratio,4,0.818,0.852,0.258,0.8320000000000001,0.25,0.166,0.5552287581699347
PCA,fertility-diagnosis,_delaunay_radius_ratio_4,SGD,radius_ratio,4,0.784,0.8300000000000001,0.202,0.806,0.132,0.09,0.5160130718954248
PCA,fertility-diagnosis,_delaunay_radius_ratio_4,SVM,radius_ratio,4,0.758,0.782,0.10600000000000001,0.77,0.0,0.0,0.4444444444444445
PCA,fertility-diagnosis,_delaunay_radius_ratio_9,ABC,radius_ratio,9,0.806,0.82,0.25400000000000006,0.8099999999999999,0.242,0.152,0.5379084967320262
PCA,fertility-diagnosis,_delaunay_radius_ratio_9,DTREE,radius_ratio,9,0.8379999999999999,0.796,0.398,0.812,0.426,0.314,0.5980392156862745
PCA,fertility-diagnosis,_delaunay_radius_ratio_9,GNB,radius_ratio,9,0.8220000000000001,0.808,0.36600000000000005,0.808,0.312,0.25,0.5872549019607843
PCA,fertility-diagnosis,_delaunay_radius_ratio_9,KNN,radius_ratio,9,0.772,0.74,0.19,0.7539999999999999,0.128,0.08399999999999999,0.465359477124183
PCA,fertility-diagnosis,_delaunay_radius_ratio_9,LRG,radius_ratio,9,0.8099999999999999,0.732,0.42000000000000004,0.768,0.49000000000000005,0.314,0.5764705882352942
PCA,fertility-diagnosis,_delaunay_radius_ratio_9,MLP,radius_ratio,9,0.774,0.754,0.19,0.7619999999999999,0.12,0.074,0.47189542483660124
PCA,fertility-diagnosis,_delaunay_radius_ratio_9,QDA,radius_ratio,9,0.774,0.8699999999999999,0.118,0.8220000000000001,0.0,0.0,0.49444444444444446
PCA,fertility-diagnosis,_delaunay_radius_ratio_9,RF,radius_ratio,9,0.8399999999999999,0.8719999999999999,0.35000000000000003,0.85,0.388,0.262,0.6107843137254901
PCA,fertility-diagnosis,_delaunay_radius_ratio_9,SGD,radius_ratio,9,0.758,0.5199999999999999,0.392,0.528,0.21200000000000002,0.088,0.45588235294117646
PCA,fertility-diagnosis,_delaunay_radius_ratio_9,SVM,radius_ratio,9,0.7699999999999999,0.772,0.194,0.768,0.12,0.074,0.4833333333333333
PCA,fertility-diagnosis,_delaunay_solid_angle_1,ABC,solid_angle,1,0.8140000000000001,0.748,0.35600000000000004,0.776,0.32199999999999995,0.268,0.5529411764705883
PCA,fertility-diagnosis,_delaunay_solid_angle_1,DTREE,solid_angle,1,0.7879999999999999,0.672,0.322,0.718,0.33399999999999996,0.194,0.4977124183006536
PCA,fertility-diagnosis,_delaunay_solid_angle_1,GNB,solid_angle,1,0.8019999999999999,0.768,0.272,0.778,0.182,0.16399999999999998,0.5196078431372549
PCA,fertility-diagnosis,_delaunay_solid_angle_1,KNN,solid_angle,1,0.804,0.668,0.41,0.72,0.382,0.254,0.5408496732026145
PCA,fertility-diagnosis,_delaunay_solid_angle_1,LRG,solid_angle,1,0.818,0.752,0.42200000000000004,0.78,0.496,0.31999999999999995,0.5875816993464053
PCA,fertility-diagnosis,_delaunay_solid_angle_1,MLP,solid_angle,1,0.768,0.704,0.184,0.7300000000000001,0.11599999999999999,0.068,0.4431372549019608
PCA,fertility-diagnosis,_delaunay_solid_angle_1,QDA,solid_angle,1,0.8099999999999999,0.818,0.22200000000000003,0.8140000000000001,0.16399999999999998,0.136,0.5212418300653595
PCA,fertility-diagnosis,_delaunay_solid_angle_1,RF,solid_angle,1,0.8240000000000001,0.85,0.34800000000000003,0.834,0.378,0.248,0.5990196078431372
PCA,fertility-diagnosis,_delaunay_solid_angle_1,SGD,solid_angle,1,0.654,0.536,0.554,0.548,0.33599999999999997,0.2,0.5457516339869282
PCA,fertility-diagnosis,_delaunay_solid_angle_1,SVM,solid_angle,1,0.76,0.8039999999999999,0.10800000000000001,0.778,0.0,0.0,0.45555555555555555
PCA,fertility-diagnosis,_delaunay_solid_angle_4,ABC,solid_angle,4,0.826,0.82,0.312,0.818,0.358,0.22400000000000003,0.5650326797385621
PCA,fertility-diagnosis,_delaunay_solid_angle_4,DTREE,solid_angle,4,0.818,0.76,0.392,0.7819999999999999,0.396,0.27199999999999996,0.5758169934640522
PCA,fertility-diagnosis,_delaunay_solid_angle_4,GNB,solid_angle,4,0.806,0.788,0.274,0.794,0.188,0.176,0.5323529411764707
PCA,fertility-diagnosis,_delaunay_solid_angle_4,KNN,solid_angle,4,0.7779999999999999,0.6679999999999999,0.23600000000000004,0.714,0.21799999999999997,0.12200000000000003,0.4526143790849673
PCA,fertility-diagnosis,_delaunay_solid_angle_4,LRG,solid_angle,4,0.8119999999999999,0.736,0.33,0.766,0.382,0.256,0.5330065359477124
PCA,fertility-diagnosis,_delaunay_solid_angle_4,MLP,solid_angle,4,0.768,0.704,0.182,0.728,0.11000000000000001,0.062,0.44346405228758173
PCA,fertility-diagnosis,_delaunay_solid_angle_4,QDA,solid_angle,4,0.8099999999999999,0.868,0.174,0.834,0.11599999999999999,0.06999999999999999,0.5218954248366013
PCA,fertility-diagnosis,_delaunay_solid_angle_4,RF,solid_angle,4,0.826,0.8400000000000001,0.34600000000000003,0.8300000000000001,0.38,0.25,0.5937908496732026
PCA,fertility-diagnosis,_delaunay_solid_angle_4,SGD,solid_angle,4,0.7659999999999999,0.6519999999999999,0.26799999999999996,0.682,0.20600000000000002,0.11000000000000001,0.4598039215686274
PCA,fertility-diagnosis,_delaunay_solid_angle_4,SVM,solid_angle,4,0.76,0.8039999999999999,0.10800000000000001,0.778,0.0,0.0,0.45555555555555555
PCA,fertility-diagnosis,_delaunay_solid_angle_9,ABC,solid_angle,9,0.7939999999999999,0.8,0.25200000000000006,0.796,0.23600000000000004,0.144,0.5264705882352941
PCA,fertility-diagnosis,_delaunay_solid_angle_9,DTREE,solid_angle,9,0.8160000000000001,0.79,0.342,0.798,0.37,0.238,0.5653594771241829
PCA,fertility-diagnosis,_delaunay_solid_angle_9,GNB,solid_angle,9,0.82,0.8,0.36200000000000004,0.8059999999999998,0.308,0.244,0.5820261437908497
PCA,fertility-diagnosis,_delaunay_solid_angle_9,KNN,solid_angle,9,0.782,0.7100000000000001,0.24000000000000005,0.744,0.22599999999999998,0.13199999999999998,0.47549019607843135
PCA,fertility-diagnosis,_delaunay_solid_angle_9,LRG,solid_angle,9,0.8240000000000001,0.772,0.426,0.794,0.502,0.32999999999999996,0.5990196078431372
PCA,fertility-diagnosis,_delaunay_solid_angle_9,MLP,solid_angle,9,0.768,0.704,0.182,0.73,0.11599999999999999,0.068,0.44346405228758173
PCA,fertility-diagnosis,_delaunay_solid_angle_9,QDA,solid_angle,9,0.8099999999999999,0.8779999999999999,0.176,0.8400000000000001,0.11599999999999999,0.06999999999999999,0.5277777777777778
PCA,fertility-diagnosis,_delaunay_solid_angle_9,RF,solid_angle,9,0.826,0.8400000000000001,0.34600000000000003,0.8300000000000001,0.38,0.25,0.5937908496732026
PCA,fertility-diagnosis,_delaunay_solid_angle_9,SGD,solid_angle,9,0.8480000000000001,0.39199999999999996,0.666,0.402,0.308,0.12800000000000003,0.5284313725490196
PCA,fertility-diagnosis,_delaunay_solid_angle_9,SVM,solid_angle,9,0.756,0.794,0.10600000000000001,0.77,0.0,0.0,0.45
PCA,fertility-diagnosis,_delaunay_volume_1,ABC,volume,1,0.7779999999999999,0.688,0.23800000000000004,0.724,0.21600000000000003,0.12,0.4640522875816993
PCA,fertility-diagnosis,_delaunay_volume_1,DTREE,volume,1,0.79,0.69,0.328,0.728,0.33199999999999996,0.19,0.5084967320261438
PCA,fertility-diagnosis,_delaunay_volume_1,GNB,volume,1,0.7940000000000002,0.79,0.22000000000000003,0.792,0.154,0.12,0.5042483660130719
PCA,fertility-diagnosis,_delaunay_volume_1,KNN,volume,1,0.766,0.608,0.22800000000000004,0.67,0.20600000000000002,0.10800000000000001,0.41797385620915034
PCA,fertility-diagnosis,_delaunay_volume_1,LRG,volume,1,0.8020000000000002,0.7340000000000001,0.33,0.764,0.382,0.254,0.5326797385620915
PCA,fertility-diagnosis,_delaunay_volume_1,MLP,volume,1,0.782,0.6940000000000001,0.27,0.7260000000000001,0.238,0.148,0.48235294117647054
PCA,fertility-diagnosis,_delaunay_volume_1,QDA,volume,1,0.7719999999999999,0.8299999999999998,0.11199999999999999,0.8019999999999999,0.0,0.0,0.47189542483660124
PCA,fertility-diagnosis,_delaunay_volume_1,RF,volume,1,0.784,0.8099999999999999,0.196,0.796,0.13,0.086,0.5045751633986928
PCA,fertility-diagnosis,_delaunay_volume_1,SGD,volume,1,0.772,0.7220000000000001,0.188,0.7460000000000001,0.13799999999999998,0.098,0.4542483660130719
PCA,fertility-diagnosis,_delaunay_volume_1,SVM,volume,1,0.76,0.8039999999999999,0.10800000000000001,0.778,0.0,0.0,0.45555555555555555
PCA,fertility-diagnosis,_delaunay_volume_4,ABC,volume,4,0.78,0.78,0.194,0.78,0.132,0.09,0.4875816993464053
PCA,fertility-diagnosis,_delaunay_volume_4,DTREE,volume,4,0.804,0.748,0.30400000000000005,0.768,0.27,0.188,0.5258169934640523
PCA,fertility-diagnosis,_delaunay_volume_4,GNB,volume,4,0.768,0.7220000000000001,0.154,0.742,0.098,0.05,0.43725490196078437
PCA,fertility-diagnosis,_delaunay_volume_4,KNN,volume,4,0.744,0.638,0.086,0.6839999999999999,0.0,0.0,0.36339869281045756
PCA,fertility-diagnosis,_delaunay_volume_4,LRG,volume,4,0.776,0.704,0.23800000000000004,0.734,0.22999999999999998,0.13799999999999998,0.47124183006535947
PCA,fertility-diagnosis,_delaunay_volume_4,MLP,volume,4,0.774,0.744,0.19,0.7539999999999999,0.11599999999999999,0.068,0.4663398692810457
PCA,fertility-diagnosis,_delaunay_volume_4,QDA,volume,4,0.774,0.86,0.11599999999999999,0.8160000000000001,0.0,0.0,0.488562091503268
PCA,fertility-diagnosis,_delaunay_volume_4,RF,volume,4,0.792,0.85,0.202,0.82,0.13799999999999998,0.098,0.527124183006536
PCA,fertility-diagnosis,_delaunay_volume_4,SGD,volume,4,0.7699999999999999,0.62,0.316,0.654,0.288,0.152,0.46960784313725484
PCA,fertility-diagnosis,_delaunay_volume_4,SVM,volume,4,0.756,0.774,0.10400000000000001,0.7620000000000001,0.0,0.0,0.43888888888888894
PCA,fertility-diagnosis,_delaunay_volume_9,ABC,volume,9,0.796,0.8,0.252,0.798,0.24000000000000005,0.152,0.5261437908496732
PCA,fertility-diagnosis,_delaunay_volume_9,DTREE,volume,9,0.776,0.76,0.194,0.768,0.132,0.09,0.476797385620915
PCA,fertility-diagnosis,_delaunay_volume_9,GNB,volume,9,0.772,0.74,0.156,0.754,0.10200000000000001,0.054000000000000006,0.44869281045751636
PCA,fertility-diagnosis,_delaunay_volume_9,KNN,volume,9,0.76,0.648,0.178,0.692,0.10600000000000001,0.05600000000000001,0.41372549019607846
PCA,fertility-diagnosis,_delaunay_volume_9,LRG,volume,9,0.7780000000000001,0.704,0.23800000000000004,0.738,0.238,0.148,0.47124183006535947
PCA,fertility-diagnosis,_delaunay_volume_9,MLP,volume,9,0.8,0.736,0.27599999999999997,0.756,0.248,0.16,0.5052287581699346
PCA,fertility-diagnosis,_delaunay_volume_9,QDA,volume,9,0.774,0.8699999999999999,0.118,0.8220000000000001,0.0,0.0,0.49444444444444446
PCA,fertility-diagnosis,_delaunay_volume_9,RF,volume,9,0.8039999999999999,0.8400000000000001,0.29000000000000004,0.82,0.27199999999999996,0.19,0.5656862745098039
PCA,fertility-diagnosis,_delaunay_volume_9,SGD,volume,9,0.768,0.5439999999999999,0.394,0.6060000000000001,0.4,0.21799999999999997,0.4679738562091503
PCA,fertility-diagnosis,_delaunay_volume_9,SVM,volume,9,0.758,0.784,0.10600000000000001,0.768,0.0,0.0,0.4444444444444445
PCA,fertility-diagnosis,_smoteSVM,ABC,NONE,NONE,0.8240000000000001,0.8300000000000001,0.34400000000000003,0.826,0.382,0.254,0.5875816993464053
PCA,fertility-diagnosis,_smoteSVM,DTREE,NONE,NONE,0.8039999999999999,0.772,0.336,0.784,0.354,0.22000000000000003,0.5542483660130719
PCA,fertility-diagnosis,_smoteSVM,GNB,NONE,NONE,0.764,0.772,0.10199999999999998,0.768,0.0,0.0,0.4375816993464053
PCA,fertility-diagnosis,_smoteSVM,KNN,NONE,NONE,0.79,0.76,0.24800000000000005,0.772,0.22800000000000004,0.13599999999999998,0.5042483660130718
PCA,fertility-diagnosis,_smoteSVM,LRG,NONE,NONE,0.8160000000000001,0.842,0.288,0.828,0.274,0.194,0.5660130718954248
PCA,fertility-diagnosis,_smoteSVM,MLP,NONE,NONE,0.818,0.774,0.37,0.788,0.39,0.262,0.5709150326797385
PCA,fertility-diagnosis,_smoteSVM,QDA,NONE,NONE,0.774,0.86,0.11599999999999999,0.818,0.0,0.0,0.48888888888888893
PCA,fertility-diagnosis,_smoteSVM,RF,NONE,NONE,0.7859999999999999,0.8400000000000001,0.202,0.812,0.13,0.086,0.5218954248366013
PCA,fertility-diagnosis,_smoteSVM,SGD,NONE,NONE,0.82,0.746,0.35200000000000004,0.752,0.262,0.172,0.5493464052287582
PCA,fertility-diagnosis,_smoteSVM,SVM,NONE,NONE,0.7719999999999999,0.86,0.118,0.8160000000000001,0.0,0.0,0.48888888888888893
PCA,fertility-diagnosis,_train,ABC,NONE,NONE,0.782,0.82,0.2,0.8,0.13,0.086,0.5101307189542483
PCA,fertility-diagnosis,_train,DTREE,NONE,NONE,0.808,0.79,0.34,0.8,0.37200000000000005,0.24,0.5650326797385621
PCA,fertility-diagnosis,_train,GNB,NONE,NONE,0.8,0.842,0.2,0.818,0.142,0.10400000000000001,0.5218954248366013
PCA,fertility-diagnosis,_train,KNN,NONE,NONE,0.7719999999999999,0.85,0.11599999999999999,0.8119999999999999,0.0,0.0,0.4833333333333333
PCA,fertility-diagnosis,_train,LRG,NONE,NONE,0.774,0.8800000000000001,0.12,0.826,0.0,0.0,0.5
PCA,fertility-diagnosis,_train,MLP,NONE,NONE,0.7719999999999999,0.85,0.11599999999999999,0.812,0.0,0.0,0.4833333333333333
PCA,fertility-diagnosis,_train,QDA,NONE,NONE,0.774,0.86,0.11599999999999999,0.818,0.0,0.0,0.48888888888888893
PCA,fertility-diagnosis,_train,RF,NONE,NONE,0.7879999999999999,0.86,0.20600000000000002,0.8220000000000001,0.134,0.092,0.5330065359477125
PCA,fertility-diagnosis,_train,SGD,NONE,NONE,0.806,0.8300000000000001,0.256,0.8160000000000001,0.24000000000000005,0.15,0.5434640522875817
PCA,fertility-diagnosis,_train,SVM,NONE,NONE,0.774,0.8800000000000001,0.12,0.826,0.0,0.0,0.5
PCA,habermans-survival,_Borderline1,ABC,NONE,NONE,0.664,0.644,0.502,0.6519999999999999,0.544,0.308,0.5728839869281046
PCA,habermans-survival,_Borderline1,DTREE,NONE,NONE,0.628,0.596,0.454,0.6060000000000001,0.49799999999999994,0.252,0.5238071895424837
PCA,habermans-survival,_Borderline1,GNB,NONE,NONE,0.72,0.744,0.48200000000000004,0.718,0.522,0.302,0.6135784313725491
PCA,habermans-survival,_Borderline1,KNN,NONE,NONE,0.692,0.638,0.588,0.6539999999999999,0.6100000000000001,0.376,0.6120098039215687
PCA,habermans-survival,_Borderline1,LRG,NONE,NONE,0.7020000000000001,0.748,0.37799999999999995,0.692,0.36,0.17200000000000001,0.5638071895424837
PCA,habermans-survival,_Borderline1,MLP,NONE,NONE,0.63,0.7360000000000001,0.34,0.6639999999999999,0.256,0.11600000000000002,0.5384395424836601
PCA,habermans-survival,_Borderline1,QDA,NONE,NONE,0.732,0.748,0.514,0.7320000000000001,0.568,0.34199999999999997,0.6315441176470589
PCA,habermans-survival,_Borderline1,RF,NONE,NONE,0.636,0.6060000000000001,0.462,0.6180000000000001,0.5119999999999999,0.266,0.5341339869281045
PCA,habermans-survival,_Borderline1,SGD,NONE,NONE,0.38,0.5379999999999999,0.48599999999999993,0.42800000000000005,0.096,0.046,0.5116666666666667
PCA,habermans-survival,_Borderline1,SVM,NONE,NONE,0.6599999999999999,0.734,0.296,0.644,0.168,0.05,0.515375816993464
PCA,habermans-survival,_Borderline2,ABC,NONE,NONE,0.688,0.658,0.55,0.6679999999999999,0.5879999999999999,0.358,0.6022794117647058
PCA,habermans-survival,_Borderline2,DTREE,NONE,NONE,0.624,0.5780000000000001,0.45599999999999996,0.592,0.48999999999999994,0.248,0.5167238562091503
PCA,habermans-survival,_Borderline2,GNB,NONE,NONE,0.748,0.776,0.5,0.746,0.55,0.33199999999999996,0.6376062091503268
PCA,habermans-survival,_Borderline2,KNN,NONE,NONE,0.662,0.618,0.524,0.632,0.5539999999999999,0.31399999999999995,0.5704820261437907
PCA,habermans-survival,_Borderline2,LRG,NONE,NONE,0.69,0.738,0.376,0.6839999999999999,0.358,0.168,0.5571405228758171
PCA,habermans-survival,_Borderline2,MLP,NONE,NONE,0.7140000000000001,0.742,0.39399999999999996,0.6940000000000001,0.426,0.19,0.5674183006535948
PCA,habermans-survival,_Borderline2,QDA,NONE,NONE,0.728,0.7500000000000001,0.514,0.732,0.568,0.344,0.6315441176470589
PCA,habermans-survival,_Borderline2,RF,NONE,NONE,0.6279999999999999,0.582,0.462,0.602,0.506,0.256,0.5222385620915032
PCA,habermans-survival,_Borderline2,SGD,NONE,NONE,0.46799999999999997,0.5479999999999998,0.6200000000000001,0.472,0.32199999999999995,0.20600000000000002,0.5842320261437909
PCA,habermans-survival,_Borderline2,SVM,NONE,NONE,0.604,0.7280000000000001,0.284,0.6359999999999999,0.11800000000000002,0.036,0.5069035947712418
PCA,habermans-survival,_Geometric_SMOTE,ABC,NONE,NONE,0.6719999999999999,0.6599999999999999,0.5,0.6639999999999999,0.55,0.312,0.5799673202614379
PCA,habermans-survival,_Geometric_SMOTE,DTREE,NONE,NONE,0.6380000000000001,0.6,0.476,0.614,0.518,0.272,0.5373774509803921
PCA,habermans-survival,_Geometric_SMOTE,GNB,NONE,NONE,0.7240000000000001,0.752,0.47000000000000003,0.724,0.514,0.2899999999999999,0.6121895424836602
PCA,habermans-survival,_Geometric_SMOTE,KNN,NONE,NONE,0.6940000000000001,0.6279999999999999,0.5900000000000001,0.6459999999999999,0.604,0.37,0.6086356209150328
PCA,habermans-survival,_Geometric_SMOTE,LRG,NONE,NONE,0.72,0.748,0.40199999999999997,0.702,0.438,0.20600000000000002,0.575890522875817
PCA,habermans-survival,_Geometric_SMOTE,MLP,NONE,NONE,0.712,0.74,0.434,0.706,0.476,0.24000000000000005,0.5871895424836602
PCA,habermans-survival,_Geometric_SMOTE,QDA,NONE,NONE,0.736,0.756,0.516,0.7379999999999999,0.5780000000000001,0.34800000000000003,0.6359885620915032
PCA,habermans-survival,_Geometric_SMOTE,RF,NONE,NONE,0.638,0.6140000000000001,0.45599999999999996,0.622,0.504,0.258,0.5356699346405229
PCA,habermans-survival,_Geometric_SMOTE,SGD,NONE,NONE,0.6559999999999999,0.724,0.362,0.6599999999999999,0.26799999999999996,0.13799999999999998,0.5438562091503268
PCA,habermans-survival,_Geometric_SMOTE,SVM,NONE,NONE,0.658,0.74,0.34199999999999997,0.6679999999999999,0.262,0.12,0.5410294117647059
PCA,habermans-survival,_SMOTE,ABC,NONE,NONE,0.666,0.6580000000000001,0.48599999999999993,0.66,0.538,0.298,0.5726143790849674
PCA,habermans-survival,_SMOTE,DTREE,NONE,NONE,0.632,0.586,0.47400000000000003,0.602,0.51,0.268,0.5292238562091504
PCA,habermans-survival,_SMOTE,GNB,NONE,NONE,0.7140000000000001,0.748,0.466,0.718,0.512,0.286,0.6077450980392157
PCA,habermans-survival,_SMOTE,KNN,NONE,NONE,0.6779999999999999,0.62,0.5559999999999999,0.636,0.5759999999999998,0.33599999999999997,0.5884477124183006
PCA,habermans-survival,_SMOTE,LRG,NONE,NONE,0.718,0.744,0.394,0.6980000000000001,0.42400000000000004,0.192,0.5692728758169935
PCA,habermans-survival,_SMOTE,MLP,NONE,NONE,0.7140000000000001,0.7460000000000001,0.46399999999999997,0.714,0.51,0.284,0.6055228758169935
PCA,habermans-survival,_SMOTE,QDA,NONE,NONE,0.7399999999999999,0.7540000000000001,0.5319999999999999,0.7399999999999999,0.5900000000000001,0.364,0.6440441176470589
PCA,habermans-survival,_SMOTE,RF,NONE,NONE,0.658,0.624,0.502,0.636,0.544,0.3,0.5624754901960785
PCA,habermans-survival,_SMOTE,SGD,NONE,NONE,0.592,0.546,0.562,0.49000000000000005,0.354,0.17600000000000002,0.5549346405228759
PCA,habermans-survival,_SMOTE,SVM,NONE,NONE,0.658,0.736,0.32599999999999996,0.6599999999999999,0.22999999999999998,0.096,0.530751633986928
PCA,habermans-survival,_delaunay_area_1,ABC,area,1,0.6779999999999999,0.6719999999999999,0.496,0.668,0.53,0.304,0.584093137254902
PCA,habermans-survival,_delaunay_area_1,DTREE,area,1,0.6739999999999999,0.6199999999999999,0.542,0.634,0.5660000000000001,0.328,0.5814950980392156
PCA,habermans-survival,_delaunay_area_1,GNB,area,1,0.7260000000000002,0.752,0.4620000000000001,0.7219999999999999,0.506,0.27999999999999997,0.6081617647058823
PCA,habermans-survival,_delaunay_area_1,KNN,area,1,0.69,0.6659999999999999,0.542,0.6739999999999999,0.584,0.35200000000000004,0.6041830065359478
PCA,habermans-survival,_delaunay_area_1,LRG,area,1,0.7220000000000001,0.748,0.42799999999999994,0.712,0.4720000000000001,0.24,0.589828431372549
PCA,habermans-survival,_delaunay_area_1,MLP,area,1,0.718,0.748,0.46799999999999997,0.72,0.518,0.286,0.6073774509803922
PCA,habermans-survival,_delaunay_area_1,QDA,area,1,0.7220000000000001,0.748,0.48200000000000004,0.7220000000000001,0.526,0.30599999999999994,0.6154330065359477
PCA,habermans-survival,_delaunay_area_1,RF,area,1,0.6880000000000001,0.646,0.566,0.658,0.594,0.362,0.6043709150326798
PCA,habermans-survival,_delaunay_area_1,SGD,area,1,0.548,0.6,0.5299999999999999,0.546,0.33999999999999997,0.198,0.5655882352941176
PCA,habermans-survival,_delaunay_area_1,SVM,area,1,0.712,0.744,0.41,0.702,0.45,0.21399999999999997,0.5776960784313726
PCA,habermans-survival,_delaunay_area_4,ABC,area,4,0.7,0.704,0.514,0.694,0.558,0.32999999999999996,0.6084885620915033
PCA,habermans-survival,_delaunay_area_4,DTREE,area,4,0.658,0.608,0.522,0.6220000000000001,0.546,0.30999999999999994,0.5649183006535947
PCA,habermans-survival,_delaunay_area_4,GNB,area,4,0.71,0.742,0.4640000000000001,0.712,0.502,0.282,0.6033006535947713
PCA,habermans-survival,_delaunay_area_4,KNN,area,4,0.6699999999999999,0.662,0.492,0.662,0.54,0.298,0.5759395424836601
PCA,habermans-survival,_delaunay_area_4,LRG,area,4,0.73,0.7619999999999999,0.446,0.722,0.49000000000000005,0.264,0.6045506535947712
PCA,habermans-survival,_delaunay_area_4,MLP,area,4,0.726,0.7479999999999999,0.492,0.726,0.54,0.316,0.6194607843137254
PCA,habermans-survival,_delaunay_area_4,QDA,area,4,0.716,0.742,0.466,0.7140000000000001,0.506,0.284,0.6033006535947713
PCA,habermans-survival,_delaunay_area_4,RF,area,4,0.668,0.6460000000000001,0.502,0.654,0.546,0.308,0.5747385620915033
PCA,habermans-survival,_delaunay_area_4,SGD,area,4,0.5740000000000001,0.5459999999999999,0.508,0.46799999999999997,0.276,0.10600000000000001,0.528578431372549
PCA,habermans-survival,_delaunay_area_4,SVM,area,4,0.718,0.75,0.42200000000000004,0.7100000000000001,0.45199999999999996,0.22800000000000004,0.5858006535947713
PCA,habermans-survival,_delaunay_area_9,ABC,area,9,0.7040000000000001,0.704,0.518,0.6960000000000001,0.548,0.32599999999999996,0.6114460784313726
PCA,habermans-survival,_delaunay_area_9,DTREE,area,9,0.6880000000000001,0.636,0.562,0.65,0.588,0.35,0.6002941176470589
PCA,habermans-survival,_delaunay_area_9,GNB,area,9,0.73,0.7619999999999999,0.4720000000000001,0.728,0.512,0.292,0.6166339869281046
PCA,habermans-survival,_delaunay_area_9,KNN,area,9,0.692,0.6740000000000002,0.534,0.6759999999999999,0.578,0.34400000000000003,0.6042320261437908
PCA,habermans-survival,_delaunay_area_9,LRG,area,9,0.714,0.752,0.42000000000000004,0.7060000000000001,0.45,0.22800000000000004,0.5858006535947713
PCA,habermans-survival,_delaunay_area_9,MLP,area,9,0.7220000000000001,0.7459999999999999,0.506,0.724,0.55,0.33199999999999996,0.6275163398692811
PCA,habermans-survival,_delaunay_area_9,QDA,area,9,0.728,0.7499999999999999,0.484,0.724,0.526,0.30600000000000005,0.6176552287581699
PCA,habermans-survival,_delaunay_area_9,RF,area,9,0.676,0.6439999999999999,0.526,0.6559999999999999,0.5680000000000001,0.33,0.5845996732026144
PCA,habermans-survival,_delaunay_area_9,SGD,area,9,0.496,0.626,0.41400000000000003,0.5399999999999999,0.176,0.082,0.5193055555555555
PCA,habermans-survival,_delaunay_area_9,SVM,area,9,0.716,0.75,0.43000000000000005,0.7100000000000001,0.462,0.24000000000000005,0.589828431372549
PCA,habermans-survival,_delaunay_area_volume_ratio_1,ABC,area_volume_ratio,1,0.714,0.7060000000000001,0.5539999999999999,0.7,0.594,0.37,0.6304820261437908
PCA,habermans-survival,_delaunay_area_volume_ratio_1,DTREE,area_volume_ratio,1,0.712,0.6639999999999999,0.598,0.674,0.614,0.388,0.6301552287581699
PCA,habermans-survival,_delaunay_area_volume_ratio_1,GNB,area_volume_ratio,1,0.732,0.758,0.4640000000000001,0.726,0.51,0.284,0.6126062091503268
PCA,habermans-survival,_delaunay_area_volume_ratio_1,KNN,area_volume_ratio,1,0.692,0.6739999999999999,0.5439999999999999,0.6799999999999999,0.588,0.352,0.6082598039215686
PCA,habermans-survival,_delaunay_area_volume_ratio_1,LRG,area_volume_ratio,1,0.726,0.752,0.43000000000000005,0.714,0.47400000000000003,0.242,0.5920506535947713
